PERIOD,cl_id,MCC,channel_type,currency,TRDATETIME,amount,trx_category,target_flag,target_sum,trx_category_mul,is_weekend,mday,wday,year,ymonth,mcc_group,amount_log,channel_type_type0,channel_type_type1,channel_type_type2,channel_type_type3,channel_type_type4,channel_type_type5,trx_category_BACK_TRX,trx_category_C2C_IN,trx_category_C2C_OUT,trx_category_CASH_ADV,trx_category_CAT,trx_category_DEPOSIT,trx_category_POS,trx_category_WD_ATM_OTHER,trx_category_WD_ATM_PARTNER,trx_category_WD_ATM_ROS
01/09/2017,6272,4814,type1,810,2017-09-17 00:00:00,4200.0,POS,0,0.0,-1,True,17,6,2017,9,5.0,8.343077871169383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,655,5812,type2,810,2017-03-19 00:00:00,60415.2,POS,1,1149505.19,-1,True,19,6,2017,3,15.0,11.009012559881048,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,759,6011,type2,810,2017-04-26 00:00:00,10000.0,WD_ATM_PARTNER,1,145676.1,-1,False,26,2,2017,4,11.0,9.210440366976517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
01/08/2017,4244,5912,type1,810,2017-08-09 00:00:00,1788.0,POS,1,567763.51,-1,False,9,2,2017,8,15.0,7.489412083508719,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,7614,6011,type1,810,2017-05-15 20:06:28,20000.0,WD_ATM_ROS,1,18712.0,-1,False,15,0,2017,5,11.0,9.90353755128617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/01/2017,8796,5942,type1,810,2017-01-08 00:00:00,121.5,POS,1,309974.0,-1,True,8,6,2017,1,15.0,4.808111029984782,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,3823,5912,type1,810,2017-07-29 00:00:00,191.3,POS,1,2958.54,-1,True,29,5,2017,7,15.0,5.259056652594734,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,1991,5912,type2,810,2017-04-28 00:00:00,399.09,POS,1,613814.35,-1,False,28,4,2017,4,15.0,5.9916895217992785,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2017,4563,5921,type1,810,2017-11-01 00:00:00,211.0,POS,1,143265.06,-1,False,1,2,2017,11,15.0,5.356586274672012,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,7727,5541,type1,810,2017-04-12 00:00:00,501.9,POS,0,0.0,-1,False,12,2,2017,4,1.0,6.220391343177919,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,500,5945,type2,810,2017-05-30 00:00:00,4430.0,POS,1,244604.86,-1,False,30,1,2017,5,15.0,8.39638057119949,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2017,4202,5814,type1,810,2017-10-22 00:00:00,910.0,POS,1,222393.14,-1,True,22,6,2017,10,15.0,6.814542897259958,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,1110,5251,type2,810,2017-07-19 00:00:00,28398.0,POS,1,138585.57,-1,False,19,2,2017,7,17.0,10.25410921226176,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,6404,5814,type1,810,2016-12-06 00:00:00,249.58,POS,1,3978.0,-1,False,6,1,2016,12,15.0,5.523778230817407,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,2020,5411,type2,810,2017-01-24 00:00:00,570.81,POS,1,197588.87,-1,False,24,1,2017,1,17.0,6.348806768367676,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,3129,5200,type2,810,2017-01-09 00:00:00,3630.17,POS,0,0.0,-1,False,9,0,2017,1,17.0,8.197310189376468,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,2889,5411,type2,810,2017-07-11 00:00:00,818.32,POS,1,57033.7,-1,False,11,1,2017,7,17.0,6.708474727932455,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,484,5912,type2,124,2017-05-10 00:00:00,8.57,POS,1,47.77,-1,False,10,2,2017,5,15.0,2.258633205464863,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,8229,5411,type1,810,2017-01-01 00:00:00,288.0,POS,1,3025.01,-1,True,1,6,2017,1,17.0,5.666426688112432,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,5760,5812,type1,810,2017-07-01 00:00:00,120.0,POS,0,0.0,-1,True,1,5,2017,7,15.0,4.795790545596741,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,5521,5331,type1,810,2017-07-17 00:00:00,89.5,POS,0,0.0,-1,False,17,0,2017,7,17.0,4.505349850705881,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,2179,5993,type2,810,2017-03-05 00:00:00,400.0,POS,1,33117.23,-1,True,5,6,2017,3,15.0,5.993961427306569,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,10214,5912,type1,810,2016-12-05 00:00:00,40.0,POS,0,0.0,-1,False,5,0,2016,12,15.0,3.713572066704308,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,1877,6011,type2,810,2017-04-04 00:00:00,10000.0,WD_ATM_OTHER,1,133210.29,-1,False,4,1,2017,4,11.0,9.210440366976517,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
01/01/2017,2700,5814,type2,810,2017-01-27 00:00:00,320.0,POS,1,185571.03,-1,False,27,4,2017,1,15.0,5.771441123130016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,9279,5942,type1,810,2017-08-29 00:00:00,885.5,POS,0,0.0,-1,False,29,1,2017,8,15.0,6.787281125514262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,10192,6012,type1,810,2016-12-01 10:18:04,75000.0,DEPOSIT,1,65.18,1,False,1,3,2016,12,11.0,11.225256725762893,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/01/2017,8292,5999,type1,810,2017-01-04 00:00:00,961.63,POS,0,0.0,-1,False,4,2,2017,1,15.0,6.869669121976557,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,2323,6011,type2,810,2017-01-19 10:29:59,30000.0,WD_ATM_ROS,0,0.0,-1,False,19,3,2017,1,11.0,10.308985993422082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
01/11/2017,4716,5621,type1,810,2017-11-29 00:00:00,300.0,POS,1,5184.58,-1,False,29,2,2017,11,8.0,5.707110264748875,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,1626,7997,type2,810,2017-07-01 00:00:00,3180.0,POS,1,183922.99,-1,True,1,5,2017,7,14.0,8.064950891749143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,8781,5999,type1,810,2016-11-26 00:00:00,124.0,POS,0,0.0,-1,True,26,5,2016,11,15.0,4.8283137373023015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,6024,4789,type1,810,2017-06-01 00:00:00,128.0,POS,0,0.0,-1,False,1,3,2017,6,18.0,4.859812404361672,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,2358,5912,type2,810,2017-05-07 00:00:00,4641.0,POS,1,512689.01,-1,True,7,6,2017,5,15.0,8.442900586834382,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,8216,5812,type1,810,2017-02-01 00:00:00,100.0,POS,0,0.0,-1,False,1,2,2017,2,15.0,4.61512051684126,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,3291,5261,type2,810,2017-02-18 00:00:00,333.0,POS,0,0.0,-1,True,18,5,2017,2,17.0,5.811140992976701,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2017,2737,4121,type2,810,2017-11-14 00:00:00,466.0,POS,1,541148.07,-1,False,14,1,2017,11,18.0,6.1463292576688975,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,4796,7372,type1,810,2017-06-28 00:00:00,3046.76,POS,1,28824.82,-1,False,28,2,2017,6,3.0,8.022162173548887,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,2044,5814,type2,810,2017-09-30 00:00:00,1040.0,POS,1,36877.84,-1,True,30,5,2017,9,15.0,6.947937068614969,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,9945,5912,type1,810,2017-02-27 00:00:00,108.0,POS,1,6996.85,-1,False,27,0,2017,2,15.0,4.6913478822291435,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,9945,5411,type1,810,2017-02-18 00:00:00,84.0,POS,1,6996.85,-1,True,18,5,2017,2,17.0,4.442651256490317,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,1918,5411,type2,810,2017-01-24 00:00:00,1030.0,POS,0,0.0,-1,False,24,1,2017,1,17.0,6.93828448401696,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,7286,5411,type1,810,2017-01-03 00:00:00,49.0,POS,1,21500.0,-1,False,3,1,2017,1,17.0,3.912023005428146,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,2062,5331,type2,810,2017-06-30 00:00:00,100.9,POS,1,220500.27,-1,False,30,4,2017,6,17.0,4.623991940228679,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,1263,5411,type2,978,2017-08-04 00:00:00,6.97,POS,0,0.0,-1,False,4,4,2017,8,17.0,2.075684492802124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,2900,6011,type2,810,2017-04-23 18:46:31,8000.0,DEPOSIT,0,0.0,1,True,23,6,2017,4,11.0,8.987321812850125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
01/04/2017,1090,5411,type2,810,2017-04-26 00:00:00,78.5,POS,1,87449.69,-1,False,26,2,2017,4,17.0,4.375757021660286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,9705,5411,type1,810,2016-12-22 00:00:00,5229.0,POS,0,0.0,-1,False,22,3,2016,12,17.0,8.56216655705897,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,9129,5499,type1,810,2017-07-26 00:00:00,152.64,POS,0,0.0,-1,False,26,2,2017,7,17.0,5.034612203477704,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,7949,5411,type1,810,2016-12-11 00:00:00,265.0,POS,1,195188.48,-1,True,11,6,2016,12,17.0,5.583496308781699,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,6159,5411,type1,810,2017-04-03 00:00:00,305.0,POS,0,0.0,-1,False,3,0,2017,4,17.0,5.723585101952381,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,3535,4812,type1,810,2017-02-27 00:00:00,11200.0,POS,0,0.0,-1,False,27,0,2017,2,5.0,9.32375833901174,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,8623,5541,type1,810,2016-11-20 00:00:00,500.25,POS,0,0.0,-1,True,20,6,2016,11,1.0,6.217104978620779,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,8913,5411,type1,810,2017-08-25 00:00:00,815.0,POS,1,45036.03,-1,False,25,4,2017,8,17.0,6.704414354964107,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,8134,5732,type1,810,2017-05-25 00:00:00,100.01,POS,0,0.0,-1,False,25,3,2017,5,15.0,4.615219521841093,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,4877,6011,type1,810,2017-08-31 00:00:00,100000.0,WD_ATM_PARTNER,1,180.0,-1,False,31,3,2017,8,11.0,11.51293546492023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01/02/2017,5280,5999,type1,810,2017-02-19 08:16:55,12.4,POS,1,20865.2,-1,True,19,6,2017,2,15.0,2.5952547069568657,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,4638,7399,type1,810,2016-11-09 00:00:00,749.0,POS,1,3592.5,-1,False,9,2,2016,11,3.0,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,2430,5541,type2,810,2017-03-08 00:00:00,244.0,POS,1,170632.46,-1,False,8,2,2017,3,1.0,5.501258210544727,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,5152,5044,type1,810,2017-03-17 00:00:00,57990.0,POS,1,265840.96,-1,False,17,4,2017,3,9.0,10.968043105074278,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,4317,5300,type1,810,2017-04-21 00:00:00,1246.0,POS,1,119306.3,-1,False,21,4,2017,4,17.0,7.1284959456800365,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,9028,5499,type1,810,2017-01-14 00:00:00,26.5,POS,0,0.0,-1,True,14,5,2017,1,17.0,3.3141860046725258,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,1501,5411,type2,810,2017-07-01 00:00:00,485.0,POS,1,153724.67,-1,True,1,5,2017,7,17.0,6.186208623900494,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,6009,5411,type1,810,2017-01-30 00:00:00,129.3,POS,0,0.0,-1,False,30,0,2017,1,17.0,4.869839484130799,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,1838,6011,type2,810,2017-06-29 19:39:30,39000.0,DEPOSIT,1,227491.27,1,False,29,3,2017,6,11.0,10.571342565808699,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
01/03/2017,4172,5942,type1,810,2017-03-18 00:00:00,2130.0,POS,1,268482.6,-1,True,18,5,2017,3,15.0,7.664346632098617,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,4310,5211,type1,810,2017-07-06 00:00:00,7900.0,POS,0,0.0,-1,False,6,3,2017,7,17.0,8.974744612722734,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,9368,5411,type1,810,2017-02-28 00:00:00,164.0,POS,1,16931.57,-1,False,28,1,2017,2,17.0,5.10594547390058,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,9934,5411,type1,810,2017-02-02 00:00:00,215.91,BACK_TRX,0,0.0,1,False,2,3,2017,2,17.0,5.379482520965545,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01/03/2017,9345,5411,type1,810,2017-03-17 00:00:00,1460.11,POS,0,0.0,-1,False,17,4,2017,3,17.0,7.2869516998131285,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,9367,5651,type1,810,2017-01-20 00:00:00,2895.0,POS,0,0.0,-1,False,20,4,2017,1,8.0,7.971085753505607,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,7979,5311,type1,810,2016-11-30 00:00:00,1300.6,POS,1,53745.02,-1,False,30,2,2016,11,17.0,7.171349555904828,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,3369,5533,type3,810,2017-01-04 00:00:00,269.7,POS,0,0.0,-1,False,4,2,2017,1,1.0,5.601011196620256,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,5279,5651,type1,810,2017-06-30 00:00:00,170.0,POS,1,141431.21,-1,False,30,4,2017,6,8.0,5.14166355650266,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,4428,5541,type1,810,2017-08-04 00:00:00,1949.5,POS,1,112517.94,-1,False,4,4,2017,8,1.0,7.575841028946711,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,8289,5912,type1,810,2016-11-17 00:00:00,3317.5,POS,0,0.0,-1,False,17,3,2016,11,15.0,8.107268152585979,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,5641,5942,type1,810,2016-11-11 00:00:00,327.36,POS,0,0.0,-1,False,11,4,2016,11,15.0,5.7941105674800655,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,5664,5411,type1,810,2017-07-21 00:00:00,349.72,POS,1,455447.43,-1,False,21,4,2017,7,17.0,5.8599881843195964,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,4199,4900,type1,810,2016-12-27 00:00:00,6368.93,POS,1,485225.78,-1,False,27,1,2016,12,5.0,8.75934375949484,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,861,4814,type2,810,2017-05-04 00:00:00,2000.0,POS,1,309637.59,-1,False,4,3,2017,5,5.0,7.601402334583733,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,985,4121,type2,810,2016-12-06 00:00:00,192.0,POS,1,38936679.49,-1,False,6,1,2016,12,18.0,5.262690188904886,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,6376,5499,type1,810,2017-09-21 00:00:00,227.0,POS,0,0.0,-1,False,21,3,2017,9,17.0,5.429345628954441,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,1553,5912,type2,810,2017-04-28 00:00:00,1356.0,POS,1,293980.95,-1,False,28,4,2017,4,15.0,7.213031659834869,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,8826,6011,type1,810,2017-01-30 18:54:34,14500.0,DEPOSIT,1,71600.0,1,False,30,0,2017,1,11.0,9.581972891547895,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/04/2017,6952,5411,type1,810,2017-04-14 00:00:00,408.0,POS,0,0.0,-1,False,14,4,2017,4,17.0,6.013715156042802,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2016,5030,5722,type1,810,2016-10-29 00:00:00,15930.0,POS,1,312.57,-1,True,29,5,2016,10,15.0,9.676022175572895,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,2230,5912,type2,810,2017-05-14 00:00:00,198.0,POS,1,5192.0,-1,True,14,6,2017,5,15.0,5.293304824724492,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,2480,6011,type2,810,2017-02-16 00:00:00,1000.0,WD_ATM_PARTNER,1,90082.67,-1,False,16,3,2017,2,11.0,6.90875477931522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
01/03/2017,4036,5411,type1,810,2017-03-01 00:00:00,8030.96,POS,0,0.0,-1,False,1,2,2017,3,17.0,8.991183861839428,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,3120,7311,type2,810,2017-03-21 00:00:00,29.0,POS,0,0.0,-1,False,21,1,2017,3,3.0,3.4011973816621555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,3533,7011,type1,810,2017-06-30 00:00:00,3650.0,POS,1,263713.81,-1,False,30,4,2017,6,10.0,8.202756381655638,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2016,7975,5814,type1,810,2016-10-29 00:00:00,33545.2,POS,0,0.0,-1,True,29,5,2016,10,15.0,10.420678872199606,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,997,5812,type2,810,2017-08-08 00:00:00,230.0,POS,0,0.0,-1,False,8,1,2017,8,15.0,5.442417710521793,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,5807,5200,type1,810,2017-09-17 00:00:00,4955.52,POS,0,0.0,-1,True,17,6,2017,9,17.0,8.508459160570228,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2017,4820,6011,type1,810,2017-11-15 00:00:00,67200.0,WD_ATM_PARTNER,1,6476.09,-1,False,15,2,2017,11,11.0,11.1154434073529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01/04/2017,81,6011,type5,810,2017-04-05 00:00:00,1500.0,WD_ATM_PARTNER,1,225603.28,-1,False,5,2,2017,4,11.0,7.313886831633462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
01/06/2017,4263,5814,type1,810,2017-06-14 00:00:00,95.0,POS,1,212292.33,-1,False,14,2,2017,6,15.0,4.564348191467836,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,6889,5814,type1,810,2017-02-03 00:00:00,264.0,POS,0,0.0,-1,False,3,4,2017,2,15.0,5.579729825986222,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,5527,5331,type1,810,2017-08-13 00:00:00,249.04,POS,1,142212.6,-1,True,13,6,2017,8,17.0,5.521620905063611,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,2337,4121,type2,810,2017-07-25 00:00:00,356.0,POS,1,318390.41,-1,False,25,1,2017,7,18.0,5.877735781779639,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,4142,5812,type1,810,2017-01-01 00:00:00,590.0,POS,1,164439.74,-1,True,1,6,2017,1,15.0,6.3818160174060985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,2818,5813,type2,810,2017-05-08 00:00:00,300.0,POS,1,300271.3,-1,False,8,0,2017,5,15.0,5.707110264748875,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,5373,7011,type1,810,2017-07-27 00:00:00,323.0,POS,0,0.0,-1,False,27,3,2017,7,10.0,5.780743515792329,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,7280,6012,type1,810,2017-03-22 00:00:00,37295.96,C2C_OUT,0,0.0,-1,False,22,2,2017,3,11.0,10.526667100970009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01/01/2017,8290,7221,type1,810,2017-01-06 00:00:00,5000.0,POS,0,0.0,-1,False,6,4,2017,1,7.0,8.517393171418904,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,1434,5912,type2,810,2017-06-06 00:00:00,1551.5,POS,1,3214.5,-1,False,6,1,2017,6,15.0,7.347621813807634,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,6876,5499,type1,810,2016-12-25 00:00:00,430.0,POS,1,37524.45,-1,True,25,6,2016,12,17.0,6.066108090103747,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,1234,5411,type2,810,2017-07-09 00:00:00,2821.59,POS,1,141088.89,-1,True,9,6,2017,7,17.0,7.945410182140781,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,29,5411,type0,810,2017-02-20 00:00:00,196.0,POS,1,38603.17,-1,False,20,0,2017,2,17.0,5.2832037287379885,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,9215,5211,type1,810,2016-12-25 00:00:00,1046.7,POS,0,0.0,-1,True,25,6,2016,12,17.0,6.95435256435892,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,1809,6011,type2,810,2017-07-07 13:47:44,20000.0,DEPOSIT,1,5000.0,1,False,7,4,2017,7,11.0,9.90353755128617,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
01/06/2017,6983,5261,type1,810,2017-06-02 00:00:00,1011.0,BACK_TRX,0,0.0,1,False,2,4,2017,6,17.0,6.919683849847411,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01/06/2017,3130,5995,type2,810,2017-06-05 00:00:00,972.0,POS,0,0.0,-1,False,5,0,2017,6,15.0,6.880384082186005,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2018,2143,5993,type2,810,2018-02-19 00:00:00,250.0,POS,0,0.0,-1,False,19,0,2018,2,15.0,5.5254529391317835,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2017,1951,6012,type2,810,2017-10-20 00:00:00,13584.82,C2C_OUT,1,22078.67,-1,False,20,4,2017,10,11.0,9.516781880730754,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
01/04/2017,717,5211,type2,810,2017-04-27 00:00:00,2490.0,BACK_TRX,1,36387.86,1,False,27,3,2017,4,17.0,7.820439515262181,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
01/06/2017,568,8999,type2,810,2017-06-21 00:00:00,286.0,POS,1,172517.84,-1,False,21,2,2017,6,3.0,5.659482215759621,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,7378,5411,type1,810,2017-03-23 00:00:00,999.0,POS,0,0.0,-1,False,23,3,2017,3,17.0,6.907755278982137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,5644,5411,type1,810,2017-01-15 00:00:00,180.0,POS,1,341.66,-1,True,15,6,2017,1,17.0,5.198497031265826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2018,5409,7011,type1,978,2018-02-09 00:00:00,6.4,POS,1,212773.79,-1,False,9,4,2018,2,10.0,2.0014800002101243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,561,5814,type2,810,2017-09-08 00:00:00,36.0,POS,1,35.0,-1,False,8,4,2017,9,15.0,3.6109179126442243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,8026,5499,type1,810,2017-05-09 00:00:00,920.43,POS,1,4110.5,-1,False,9,1,2017,5,17.0,6.8259268111209,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,6770,5812,type1,810,2017-09-12 00:00:00,287.0,POS,0,0.0,-1,False,12,1,2017,9,15.0,5.662960480135946,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,1475,5411,type2,810,2017-04-30 00:00:00,587.25,POS,1,137361.12,-1,True,30,6,2017,4,17.0,6.377152027607472,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,1884,7230,type2,810,2017-07-18 00:00:00,1450.0,POS,1,140432.45,-1,False,18,1,2017,7,7.0,7.280008252884188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2017,5161,6011,type1,810,2017-11-09 13:52:55,2000.0,DEPOSIT,1,113248.37,1,False,9,3,2017,11,11.0,7.601402334583733,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/02/2017,7820,4812,type1,810,2017-02-26 00:00:00,14987.0,POS,0,0.0,-1,True,26,6,2017,2,5.0,9.615005159913578,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,1496,5814,type2,810,2017-08-23 00:00:00,545.0,POS,1,316786.53,-1,False,23,2,2017,8,15.0,6.302618975744905,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,4244,5311,type1,810,2017-05-27 00:00:00,2499.0,POS,1,567763.51,-1,True,27,5,2017,5,17.0,7.824046010856292,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,6462,5411,type1,810,2017-03-29 00:00:00,33.1,POS,0,0.0,-1,False,29,2,2017,3,17.0,3.529297384289471,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,5211,5411,type1,810,2017-04-22 00:00:00,941.13,POS,0,0.0,-1,True,22,5,2017,4,17.0,6.848143269300937,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,329,5977,type2,810,2017-06-03 00:00:00,449.0,POS,1,160876.53,-1,True,3,5,2017,6,15.0,6.1092475827643655,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
